Male,52,Bachelor degree,England,both,metadata,2,2,2,4,4,1,0.4,0.0835601696795,5,5
Male,52,Bachelor degree,England,both,metadata,2,2,3,4,4,2,0.2,0.0,5,5
Male,52,Bachelor degree,England,both,metadata,2,1,3,2,2,4,0.2,0.0,5,5
Male,34,Bachelor degree,England,likeOnly,metadata,1,1,2,1,3,5,0.482131746106,-1.0,7,9
Male,34,Bachelor degree,England,likeOnly,metadata,1,1,5,1,3,5,0.595555745824,-1.0,7,9
Male,34,Bachelor degree,England,likeOnly,metadata,2,2,2,2,3,3,0.461281209649,-1.0,7,9
Male,34,Bachelor degree,England,likeOnly,metadata,2,1,4,1,4,4,0.2,-1.0,7,9
Male,34,Bachelor degree,England,likeOnly,metadata,2,2,2,4,2,2,0.398985665657,-1.0,7,9
Male,34,Bachelor degree,England,likeOnly,metadata,2,2,2,4,4,2,0.07453559925,-1.0,7,9
Male,39,Bachelor degree,Wales,both,metadata,1,1,4,2,2,4,0.4,0.0,6,5
Male,39,Bachelor degree,Wales,both,metadata,2,1,4,2,2,4,0.2,0.0,6,5
Male,39,Bachelor degree,Wales,both,metadata,2,2,3,4,4,2,0.4,0.0,6,5
Male,39,Bachelor degree,Wales,both,metadata,2,1,4,2,2,4,0.4,0.0643684983936,6,5
Male,39,Bachelor degree,Wales,both,metadata,2,1,4,2,3,4,0.4,0.0674088957621,6,5
Male,39,Bachelor degree,Wales,both,metadata,2,1,4,2,4,4,0.2,0.0829314894048,6,5
Male,58,Advanced graduate or Ph.D.,England,both,metadata,2,2,4,2,3,3,0.4,0.0,7,4
Male,58,Advanced graduate or Ph.D.,England,both,metadata,2,2,2,4,3,2,0.4,0.208924379403,7,4
Male,58,Advanced graduate or Ph.D.,England,both,metadata,2,2,2,4,3,2,0.4,0.197042194967,7,4
Male,58,Advanced graduate or Ph.D.,England,both,metadata,1,1,4,2,3,4,0.2,0.0,7,4
Female,27,Some college,England,both,metadata,2,2,1,5,5,1,0.4,0.0,4,5
Female,27,Some college,England,both,metadata,2,2,1,5,5,1,0.2,0.00781345384897,4,5
Female,27,Some college,England,both,metadata,2,2,1,5,5,1,0.0683167562111,0.0640352415431,4,5
Female,27,Some college,England,both,metadata,2,2,1,5,5,1,0.122208728712,0.114549722437,4,5
